Date,Open Price,Close Price,High Price,Low Price,Volume
29-Nov-2018,2736.97,2737.76,2753.75,2722.94,1976804224
30-Nov-2018,2737.76,2760.17,2760.88,2732.76,2831860736
03-Dec-2018,2790.50,2790.37,2800.18,2773.38,2549100288
04-Dec-2018,2782.43,2700.06,2785.93,2697.18,2813910016
05-Dec-2018,2782.43,2700.06,2785.93,2697.18,2858957824
06-Dec-2018,2663.51,2695.95,2696.15,2621.53,3115363584
07-Dec-2018,2691.26,2633.08,2708.54,2623.14,2457232384
10-Dec-2018,2630.86,2637.72,2647.51,2583.23,2434630656
11-Dec-2018,2664.44,2636.78,2674.35,2621.30,2242852864
12-Dec-2018,2658.23,2651.07,2685.44,2650.26,2304548096
13-Dec-2018,2658.70,2650.54,2670.19,2637.27,2241559552
14-Dec-2018,2629.68,2599.95,2635.07,2593.84,2429752576
17-Dec-2018,2590.75,2545.94,2601.13,2530.54,2715525120
18-Dec-2018,2559.90,2546.16,2573.99,2528.71,2624934656
19-Dec-2018,2547.05,2506.96,2585.29,2488.96,3223729408
20-Dec-2018,2496.77,2467.42,2509.63,2441.18,3429582848
21-Dec-2018,2465.38,2416.62,2504.41,2408.55,4560164352
24-Dec-2018,2400.56,2351.10,2410.34,2351.10,1662758784
26-Dec-2018,2363.12,2467.70,2467.76,2346.58,2611875072
27-Dec-2018,2442.50,2488.83,2489.10,2397.94,2386466304
28-Dec-2018,2498.77,2485.74,2520.27,2472.89,2080726656
31-Dec-2018,2498.94,2506.85,2509.24,2482.82,1912680064
02-Jan-2019,2476.96,2510.03,2519.49,2467.47,2128120576
03-Jan-2019,2491.92,2447.89,2493.14,2443.96,2587297280
04-Jan-2019,2474.33,2531.94,2538.07,2474.33,2528558336
07-Jan-2019,2535.61,2549.69,2566.16,2524.56,2397813504
08-Jan-2019,2568.11,2574.41,2579.82,2547.56,2330456320
09-Jan-2019,2580.00,2584.96,2595.32,2568.89,2366510080
10-Jan-2019,2573.51,2596.64,2597.82,2562.02,2223604736
11-Jan-2019,2588.11,2596.26,2596.27,2577.40,1986762112
14-Jan-2019,2580.31,2582.61,2589.32,2570.41,2157415424
15-Jan-2019,2585.10,2610.30,2613.08,2585.10,2217572608
16-Jan-2019,2614.75,2616.10,2625.76,2612.68,2339469312
17-Jan-2019,2609.28,2635.96,2645.06,2606.36,2390326784
18-Jan-2019,2651.27,2670.71,2675.47,2647.58,2564456960
22-Jan-2019,2657.88,2632.90,2657.88,2617.27,2515675648
23-Jan-2019,2643.48,2638.70,2653.19,2612.86,2127983104
24-Jan-2019,2638.84,2642.33,2647.20,2627.01,2389385472
25-Jan-2019,2657.44,2664.76,2672.38,2657.33,2450628352
28-Jan-2019,2644.97,2643.85,2644.97,2624.06,2186417152
29-Jan-2019,2644.89,2640.00,2650.93,2631.05,2081139328
30-Jan-2019,2653.62,2681.05,2690.44,2648.34,2326313472
31-Jan-2019,2685.49,2704.10,2708.95,2678.65,3155724032
01-Feb-2019,2702.32,2706.53,2716.66,2696.88,2311229952
04-Feb-2019,2706.49,2724.87,2724.99,2698.75,1990998400
05-Feb-2019,2728.34,2737.70,2738.98,2724.03,2054628224
06-Feb-2019,2735.05,2731.61,2738.08,2724.15,1965315456
07-Feb-2019,2717.53,2706.05,2719.32,2687.26,2334418688
08-Feb-2019,2692.36,2707.88,2708.07,2681.83,2070698240
11-Feb-2019,2712.40,2709.80,2718.05,2703.79,1887567104
12-Feb-2019,2722.61,2744.73,2748.19,2722.61,2150153472
13-Feb-2019,2750.30,2753.03,2761.85,2748.63,2017871744
14-Feb-2019,2743.50,2745.73,2757.90,2731.23,2093768064
15-Feb-2019,2760.24,2775.60,2775.66,2760.24,2296040192
19-Feb-2019,2769.28,2779.76,2787.33,2767.29,1985971200
20-Feb-2019,2779.05,2784.70,2789.88,2774.06,2093619456
21-Feb-2019,2780.24,2774.88,2781.58,2764.55,1979441536
22-Feb-2019,2780.67,2792.67,2794.20,2779.11,2077896320
25-Feb-2019,2804.35,2796.11,2813.49,2794.99,2286697472
26-Feb-2019,2792.36,2793.90,2803.12,2789.47,2049901952
27-Feb-2019,2787.50,2792.38,2795.76,2775.13,2176285952
28-Feb-2019,2788.11,2784.49,2793.73,2782.51,2528172288
01-Mar-2019,2798.22,2803.69,2808.02,2787.38,2295527424
04-Mar-2019,2814.37,2792.81,2816.88,2767.66,2284175872
05-Mar-2019,2794.41,2789.65,2796.44,2782.97,2142384896
06-Mar-2019,2790.27,2771.45,2790.27,2768.69,2146441600
07-Mar-2019,2766.53,2748.93,2767.25,2739.09,2268137984
08-Mar-2019,2730.79,2743.07,2744.13,2722.27,1996793344
11-Mar-2019,2747.61,2783.30,2784.00,2747.61,2082162560
12-Mar-2019,2787.34,2791.52,2798.32,2786.73,1998531712
13-Mar-2019,2799.78,2810.92,2821.24,2799.78,2146659456
14-Mar-2019,2810.38,2808.48,2815.00,2803.46,2027827072
15-Mar-2019,2810.79,2822.48,2830.73,2810.79,3572799744
18-Mar-2019,2822.61,2832.94,2835.41,2821.99,1972288384
19-Mar-2019,2840.76,2832.57,2852.42,2823.27,2168826368
20-Mar-2019,2831.34,2824.23,2843.54,2812.43,2288527360
21-Mar-2019,2819.72,2854.88,2860.31,2817.38,2295613696
22-Mar-2019,2844.52,2800.71,2846.16,2800.47,2450095872
25-Mar-2019,2796.01,2798.36,2809.79,2785.02,1906057728
26-Mar-2019,2812.66,2818.46,2829.87,2803.99,1945532800
27-Mar-2019,2819.72,2805.37,2825.56,2787.72,1989603200
28-Mar-2019,2809.40,2815.44,2819.71,2798.77,1739660288
29-Mar-2019,2828.27,2834.40,2836.03,2819.23,2152456448
01-Apr-2019,2848.63,2867.19,2869.40,2848.63,2051309696
02-Apr-2019,2868.24,2867.24,2872.90,2858.75,1825777792
03-Apr-2019,2876.09,2873.40,2885.25,2865.17,2183398400
04-Apr-2019,2873.99,2879.39,2881.28,2867.14,1715158144
05-Apr-2019,2884.16,2892.74,2893.24,2882.99,1702978432
08-Apr-2019,2888.46,2895.77,2895.95,2880.78,1719262976
09-Apr-2019,2886.58,2878.20,2886.88,2873.33,1686689792
10-Apr-2019,2881.37,2888.21,2889.71,2879.13,1575625984
11-Apr-2019,2891.92,2888.32,2893.42,2881.99,1606455552
12-Apr-2019,2900.86,2907.41,2910.54,2898.37,2141008768
15-Apr-2019,2908.32,2905.58,2909.60,2896.48,1704953344
16-Apr-2019,2912.26,2907.06,2916.06,2900.71,2035190656
17-Apr-2019,2916.04,2900.45,2918.00,2895.45,2273149440
18-Apr-2019,2904.81,2905.03,2908.40,2891.90,2061242112
22-Apr-2019,2898.78,2907.97,2909.51,2896.35,1718583808
23-Apr-2019,2909.99,2933.68,2936.31,2908.53,2123237504
24-Apr-2019,2934.00,2927.25,2936.83,2926.05,2019752576
25-Apr-2019,2928.99,2926.17,2933.10,2912.84,2067180160
26-Apr-2019,2925.81,2939.88,2939.88,2917.56,2058183936
29-Apr-2019,2940.58,2943.03,2949.52,2939.35,1823626240
30-Apr-2019,2937.14,2945.83,2948.22,2924.11,2348155392
01-May-2019,2952.33,2923.73,2954.13,2923.36,2197288192
02-May-2019,2922.16,2917.52,2931.68,2900.50,2112049920
03-May-2019,2929.21,2945.64,2947.85,2929.21,1841054208
06-May-2019,2908.89,2932.47,2937.32,2898.21,1831123840
07-May-2019,2913.03,2884.05,2913.03,2862.60,2243528704
08-May-2019,2879.61,2879.42,2897.96,2873.28,1892952704
09-May-2019,2859.84,2870.72,2875.97,2836.40,2090138240
10-May-2019,2863.10,2881.40,2891.31,2825.39,1991036544
13-May-2019,2840.19,2811.87,2840.19,2801.43,2306196736
14-May-2019,2820.12,2834.41,2852.54,2820.12,1928394752
15-May-2019,2820.38,2850.96,2858.68,2815.08,1856087296
16-May-2019,2855.80,2876.32,2892.15,2855.80,1902620672
17-May-2019,2858.60,2859.53,2885.48,2854.23,1876970880
20-May-2019,2841.94,2840.23,2853.86,2831.29,1888430336
21-May-2019,2854.02,2864.36,2868.88,2854.02,1761994624
22-May-2019,2856.06,2856.27,2865.47,2851.11,1753429504
23-May-2019,2836.70,2822.24,2836.70,2805.49,2166315520
24-May-2019,2832.41,2826.06,2841.36,2820.19,1579875328
28-May-2019,2830.03,2802.39,2840.51,2801.58,2412768768
29-May-2019,2790.25,2783.02,2792.03,2766.06,2053782016
30-May-2019,2786.94,2788.86,2799.00,2776.74,1727612800
31-May-2019,2766.15,2752.06,2768.98,2750.52,2157925376
03-Jun-2019,2751.53,2744.45,2763.07,2728.81,2347556352
04-Jun-2019,2762.64,2803.27,2804.49,2762.64,2241438976
05-Jun-2019,2818.09,2826.15,2827.28,2800.92,1981134208
06-Jun-2019,2828.51,2843.49,2852.10,2822.45,1905986432
07-Jun-2019,2852.87,2873.34,2884.97,2852.87,1818110720
10-Jun-2019,2885.83,2886.73,2904.77,2885.51,1816169088
11-Jun-2019,2903.27,2885.72,2910.61,2878.53,1729523840
12-Jun-2019,2882.73,2879.84,2888.57,2874.68,1576363008
13-Jun-2019,2886.24,2891.64,2895.24,2881.99,1606175360
14-Jun-2019,2886.82,2886.98,2894.45,2879.62,1527411456
17-Jun-2019,2889.75,2889.67,2897.27,2887.30,1519914112
18-Jun-2019,2906.71,2917.75,2930.79,2905.44,1965299968
19-Jun-2019,2920.55,2926.46,2931.74,2911.43,1810645888
20-Jun-2019,2949.60,2954.18,2958.06,2931.50,2026588928
21-Jun-2019,2952.71,2950.46,2964.15,2946.87,2900649216
24-Jun-2019,2951.42,2945.35,2954.92,2944.05,1669689856
25-Jun-2019,2945.78,2917.38,2946.52,2916.01,1963218560
26-Jun-2019,2926.07,2913.78,2932.59,2912.99,1966052736
27-Jun-2019,2919.66,2924.92,2929.30,2918.57,1677803008
28-Jun-2019,2932.94,2941.76,2943.98,2929.05,2751429376
01-Jul-2019,2971.41,2964.33,2977.93,2952.22,1976860288
02-Jul-2019,2964.66,2973.01,2973.21,2955.92,1615965568
03-Jul-2019,2978.08,2995.82,2995.84,2977.96,1077241088
05-Jul-2019,2984.25,2990.41,2994.03,2967.97,1253865216
08-Jul-2019,2979.77,2975.95,2980.76,2970.09,1523365888
09-Jul-2019,2965.52,2979.63,2981.90,2963.44,1595775232
10-Jul-2019,2989.30,2993.07,3002.98,2984.62,1617265920
11-Jul-2019,2999.62,2999.91,3002.33,2988.80,1701896064
12-Jul-2019,3003.36,3013.77,3013.92,3001.87,1582805888
15-Jul-2019,3017.80,3014.30,3017.80,3008.77,1567516288
16-Jul-2019,3012.13,3004.04,3015.02,3001.15,1703769216
17-Jul-2019,3005.10,2984.42,3005.26,2984.25,1702917504
18-Jul-2019,2978.87,2995.11,2998.28,2973.09,1766711808
19-Jul-2019,3004.26,2976.61,3006.02,2975.86,1795427072
22-Jul-2019,2981.93,2985.03,2990.71,2976.65,1615432448
23-Jul-2019,2994.74,3005.47,3005.90,2988.56,1836011648
24-Jul-2019,2998.77,3019.56,3019.59,2996.82,1872338048
25-Jul-2019,3016.26,3003.67,3016.31,2997.24,1956007296
26-Jul-2019,3013.25,3025.86,3027.98,3012.59,1753194368
29-Jul-2019,3024.47,3020.97,3025.61,3014.30,1715538048
30-Jul-2019,3007.66,3013.18,3017.19,3000.94,1806766208
31-Jul-2019,3016.22,2980.38,3017.40,2958.08,2657021952
01-Aug-2019,2980.32,2953.56,3013.59,2945.23,2647251200
02-Aug-2019,2943.90,2932.05,2945.50,2914.11,2153816832
05-Aug-2019,2898.07,2844.74,2898.07,2822.12,2583993088
06-Aug-2019,2861.18,2881.77,2884.40,2847.42,2148278528
07-Aug-2019,2858.65,2883.98,2892.17,2825.71,2314668544
08-Aug-2019,2896.21,2938.09,2938.72,2894.47,2174035712
09-Aug-2019,2930.51,2918.65,2935.75,2900.15,1869441280
12-Aug-2019,2907.07,2883.09,2907.58,2873.14,1433805824
13-Aug-2019,2880.72,2926.32,2943.31,2877.05,2110219008
14-Aug-2019,2894.15,2840.60,2894.15,2839.64,2503335168
15-Aug-2019,2846.20,2847.60,2856.67,2825.51,2395650048
16-Aug-2019,2864.74,2888.68,2893.63,2864.74,2045894656
19-Aug-2019,2913.48,2923.65,2931.00,2913.48,1742349568
20-Aug-2019,2919.01,2900.51,2923.63,2899.60,1632240384
21-Aug-2019,2922.04,2924.43,2928.73,2917.91,1545091456
22-Aug-2019,2930.94,2922.95,2939.08,2904.51,1549635328
23-Aug-2019,2911.07,2847.11,2927.01,2834.97,2341712128
26-Aug-2019,2866.70,2878.38,2879.27,2856.00,1562054016
27-Aug-2019,2893.14,2869.16,2898.79,2860.59,1897364736
28-Aug-2019,2861.28,2887.94,2890.03,2853.05,1608986752
29-Aug-2019,2910.37,2924.58,2930.50,2905.67,1588930816
30-Aug-2019,2937.09,2926.46,2940.43,2913.32,1582857088
03-Sep-2019,2909.01,2906.27,2914.39,2891.85,1678399488
04-Sep-2019,2924.67,2937.78,2938.84,2921.86,1608418944
05-Sep-2019,2960.60,2976.00,2985.86,2960.60,1948167936
06-Sep-2019,2980.33,2978.71,2985.03,2972.51,1627147264
09-Sep-2019,2988.43,2978.43,2989.43,2969.39,2065166976
10-Sep-2019,2971.01,2979.39,2979.39,2957.01,2260850176
11-Sep-2019,2981.41,3000.93,3000.93,2975.31,1987898112
12-Sep-2019,3009.08,3009.57,3020.74,3000.92,2077592704
13-Sep-2019,3012.21,3007.39,3017.33,3002.90,1853602048
16-Sep-2019,2996.41,2997.96,3002.19,2990.67,1839565312
17-Sep-2019,2995.67,3005.70,3006.21,2993.73,1774975744
18-Sep-2019,3001.50,3006.73,3007.83,2978.57,1678559744
19-Sep-2019,3010.36,3006.79,3021.99,3003.16,1510628864
20-Sep-2019,3008.42,2992.07,3016.37,2984.68,3019974144
23-Sep-2019,2983.50,2991.78,2999.15,2982.23,1529145344
24-Sep-2019,3002.43,2966.60,3007.98,2957.73,1974674048
25-Sep-2019,2968.35,2984.87,2989.82,2952.86,1708552192
26-Sep-2019,2985.73,2977.62,2987.28,2963.71,1557281792
27-Sep-2019,2985.47,2961.79,2987.31,2945.53,1736639744
30-Sep-2019,2967.07,2976.74,2983.85,2967.07,1601868544
01-Oct-2019,2983.69,2940.25,2992.53,2938.70,1838273024
02-Oct-2019,2924.78,2887.61,2924.78,2874.93,2074372480
03-Oct-2019,2885.38,2910.63,2911.13,2855.94,1807383936
04-Oct-2019,2918.56,2952.01,2953.74,2918.56,1556921984
07-Oct-2019,2944.23,2938.79,2959.75,2935.68,1455888768
08-Oct-2019,2920.40,2893.06,2925.47,2892.66,1775243520
09-Oct-2019,2911.10,2919.40,2929.32,2907.41,1373037696
10-Oct-2019,2918.55,2938.13,2948.46,2917.12,1575411456
11-Oct-2019,2963.07,2970.27,2993.28,2963.07,1911156096
14-Oct-2019,2965.81,2966.15,2972.84,2962.94,1313818880
15-Oct-2019,2973.61,2995.68,3003.28,2973.61,1632141568
16-Oct-2019,2989.68,2989.69,2997.54,2985.20,1680846720
17-Oct-2019,3000.77,2997.95,3008.29,2991.79,1551363712
18-Oct-2019,2996.84,2986.20,3000.00,2976.31,1905462784
21-Oct-2019,2996.48,3006.72,3007.33,2995.35,1679142912
22-Oct-2019,3010.73,2995.99,3014.57,2995.04,1800658304
23-Oct-2019,2994.01,3004.52,3004.78,2991.21,1710662400
24-Oct-2019,3014.78,3010.29,3016.07,3000.42,1872632192
25-Oct-2019,3003.32,3022.55,3027.39,3001.94,1722178176
28-Oct-2019,3032.12,3039.42,3044.08,3032.12,1801775872
29-Oct-2019,3035.39,3036.89,3047.87,3034.81,1758593280
30-Oct-2019,3039.74,3046.77,3050.10,3025.96,1939429888
31-Oct-2019,3046.90,3037.56,3046.90,3023.19,2102576768
01-Nov-2019,3050.72,3066.91,3066.95,3050.72,1901160192
04-Nov-2019,3078.96,3078.27,3085.20,3074.87,2053537920
05-Nov-2019,3080.80,3074.62,3083.95,3072.15,2150674944
06-Nov-2019,3075.10,3076.78,3078.34,3065.89,1950866816
07-Nov-2019,3087.02,3085.18,3097.77,3080.23,2091040512
08-Nov-2019,3081.25,3093.08,3093.09,3073.58,1660102528
11-Nov-2019,3080.33,3087.01,3088.33,3075.82,1374093312
12-Nov-2019,3089.28,3091.84,3102.61,3084.73,1651572864
13-Nov-2019,3084.18,3094.04,3098.06,3078.80,1681816320
14-Nov-2019,3090.75,3096.63,3098.20,3083.26,1599515008
15-Nov-2019,3107.92,3120.46,3120.46,3104.60,1816420224
18-Nov-2019,3117.91,3122.03,3124.17,3112.06,1776164736
19-Nov-2019,3127.45,3120.18,3127.64,3113.47,1848034304
